user_id,item_id,rating,propensities
104,282,1.0,0.2572574
105,143,4.0,0.03771339
105,150,4.0,0.18914352
105,151,1.0,0.111123875
105,165,5.0,0.1476524
105,167,2.0,0.18257387
105,194,3.0,0.0434035
105,224,1.0,0.33079785
105,226,3.0,0.31978947
105,230,1.0,0.13147679
105,242,1.0,0.21074833
105,244,1.0,0.25737152
105,251,1.0,0.2906347
105,253,2.0,0.4113232
105,277,3.0,0.07097571
105,282,1.0,0.09154295
105,294,4.0,0.17069656
105,296,4.0,0.12374525
105,298,4.0,0.23338065
106,118,2.0,0.028526874
106,131,1.0,0.0301383
106,162,2.0,0.13952349
106,178,4.0,0.12484882
106,192,3.0,0.15626737
106,200,4.0,0.13816129
106,235,2.0,0.31368926
106,237,5.0,0.295873
106,242,2.0,0.15233305
106,246,5.0,0.45963928
106,248,5.0,0.49275395
106,251,3.0,0.4114696
106,269,2.0,0.16825171
106,273,4.0,0.31389672
106,274,3.0,0.17103943
106,277,3.0,0.06389964
107,67,1.0,0.007927644
107,72,1.0,0.04150021
107,227,2.0,0.33448985
107,230,1.0,0.24129991
107,233,1.0,0.3368329
107,236,1.0,0.1637818
107,238,2.0,0.07634122
107,239,1.0,0.27314854
107,242,1.0,0.16670677
107,243,4.0,0.40827823
107,246,3.0,0.50758654
107,247,3.0,0.531946
107,254,1.0,0.48223028
107,258,1.0,0.3966828
107,260,5.0,0.18128581
107,263,4.0,0.20230386
107,264,3.0,0.41089562
107,266,2.0,0.13792485
107,267,3.0,0.16367337
107,285,1.0,0.18010287
107,298,1.0,0.29827043
108,17,1.0,0.031686835
108,171,1.0,0.14179046
108,187,1.0,0.22321951
108,195,1.0,0.1427271
108,220,1.0,0.14685257
108,227,2.0,0.39359248
108,228,1.0,0.38408822
108,232,1.0,0.26523778
108,246,2.0,0.5593598
108,250,1.0,0.47523937
108,251,1.0,0.4312166
108,258,1.0,0.40581387
108,259,1.0,0.46623644
108,264,1.0,0.26187027
108,267,5.0,0.15206017
108,268,2.0,0.19937554
108,287,1.0,0.16699833
108,295,3.0,0.23295793
108,297,1.0,0.25936732
109,41,3.0,0.012066892
109,43,4.0,0.031154796
109,47,4.0,0.07225678
109,75,3.0,0.33956763
109,93,4.0,0.0510779
109,103,3.0,0.050086606
109,123,3.0,0.29858086
109,126,3.0,0.29702333
109,142,4.0,0.3403232
109,165,4.0,0.13103554
109,178,2.0,0.15150388
109,203,2.0,0.04568216
109,213,5.0,0.1058834
109,225,4.0,0.21706696
109,278,4.0,0.27150095
109,292,3.0,0.041143578
110,0,4.0,0.047789156
110,207,3.0,0.09354861
110,226,1.0,0.43896648
110,227,4.0,0.47791445
110,228,4.0,0.5185632
110,229,3.0,0.45604992
110,230,4.0,0.34536183
110,231,5.0,0.30493432
110,250,2.0,0.669575
110,253,4.0,0.54536724
110,254,3.0,0.18562116
110,255,1.0,0.3428223
110,256,5.0,0.29303685
110,257,1.0,0.41116217
110,258,3.0,0.40188107
110,259,5.0,0.57195276
110,261,4.0,0.24909396
110,262,3.0,0.32588163
110,291,3.0,0.21368617
111,23,1.0,0.0631557
111,92,3.0,0.031982824
111,115,1.0,0.04307295
111,127,1.0,0.0631742
111,150,2.0,0.19949985
111,154,1.0,0.17588256
111,155,2.0,0.23339884
111,170,1.0,0.16350673
111,175,1.0,0.192917
111,237,2.0,0.3382047
111,239,1.0,0.145008
111,240,3.0,0.089558885
111,242,3.0,0.30918086
111,250,1.0,0.39658976
111,251,3.0,0.23264961
111,256,3.0,0.23883338
111,267,5.0,0.25327942
111,284,1.0,0.6616558
111,291,2.0,0.1801875
112,191,3.0,0.10345854
112,195,3.0,0.12149481
112,201,1.0,0.20460474
112,214,3.0,0.08773242
112,215,1.0,0.07466821
112,221,2.0,0.09592148
112,226,1.0,0.2488448
112,232,1.0,0.1857265
112,238,3.0,0.21834561
112,242,1.0,0.22985652
112,265,1.0,0.2438387
112,266,3.0,0.2703878
112,268,2.0,0.21595436
112,277,2.0,0.090332784
112,279,5.0,0.3053445
112,280,1.0,0.22132634
112,289,1.0,0.21076295
112,295,4.0,0.10000601
112,296,5.0,0.21218292
113,163,1.0,0.07147218
113,165,1.0,0.12302271
113,173,4.0,0.11320402
113,180,1.0,0.12494423
113,184,1.0,0.111165896
113,196,1.0,0.07153226
113,199,1.0,0.1496787
113,209,1.0,0.064467475
113,212,4.0,0.122915395
113,220,5.0,0.13458787
113,222,1.0,0.08496386
113,223,3.0,0.16864274
113,228,1.0,0.24688584
113,233,4.0,0.22683583
113,234,5.0,0.18153241
113,243,1.0,0.1614778
113,258,1.0,0.29174125
113,284,1.0,0.35412583
113,289,1.0,0.18518722
113,291,3.0,0.1986392
113,292,1.0,0.08494473
114,157,1.0,0.119311616
114,169,3.0,0.08608537
114,170,1.0,0.2091763
114,173,3.0,0.19309404
114,181,2.0,0.11512511
114,183,1.0,0.086320505
114,193,5.0,0.062488545
114,204,1.0,0.09731472
114,216,1.0,0.11205122
114,227,2.0,0.29769787
114,230,1.0,0.29856893
114,231,2.0,0.18237688
114,242,1.0,0.2350692
114,249,2.0,0.40976423
114,271,1.0,0.1598344
114,274,2.0,0.08990298
114,279,5.0,0.3014019
114,283,1.0,0.22303456
114,285,1.0,0.1969566
115,59,3.0,0.051325087
115,110,2.0,0.09383589
115,138,5.0,0.10046207
115,145,3.0,0.045679204
115,148,3.0,0.059766322
115,153,3.0,0.09757423
115,158,3.0,0.22233775
115,179,3.0,0.12319642
115,193,4.0,0.11097154
115,214,3.0,0.1809641
115,217,2.0,0.09080393
115,221,3.0,0.17414358
115,234,3.0,0.10299971
115,241,2.0,0.08744079
115,246,3.0,0.31046736
115,249,4.0,0.22993615
115,250,2.0,0.4017622
115,253,2.0,0.54624957
115,256,5.0,0.15144528
115,263,4.0,0.16149604
115,280,3.0,0.17884031
115,282,2.0,0.20320019
116,32,4.0,0.0020107545
116,45,2.0,0.009269769
116,89,3.0,0.012871161
116,153,5.0,0.06783237
116,178,4.0,0.18149047
116,187,4.0,0.29630116
116,193,5.0,0.056473617
116,224,5.0,0.28050968
116,227,5.0,0.48753867
116,229,3.0,0.38269797
116,244,2.0,0.21713136
116,248,5.0,0.5857988
116,249,4.0,0.38837558
116,250,2.0,0.6298398
116,253,3.0,0.45876902
116,257,5.0,0.39385858
116,258,1.0,0.3446729
116,259,3.0,0.45826706
116,273,3.0,0.29645708
116,279,4.0,0.07278254
117,18,4.0,0.069745325
117,19,4.0,0.04378939
117,24,2.0,0.051234554
117,48,2.0,0.055581428
117,76,1.0,0.05771092
117,100,3.0,0.09462858
117,121,3.0,0.09088434
117,158,3.0,0.1114498
117,200,5.0,0.10816877
117,213,5.0,0.15432335
117,224,4.0,0.23196018
117,236,3.0,0.120094545
117,282,3.0,0.061799087
117,284,2.0,0.16337764
117,287,2.0,0.09789995
117,298,4.0,0.15785608
118,30,1.0,0.035415374
118,33,1.0,0.02467482
118,174,4.0,0.051963087
118,187,3.0,0.19021384
118,229,1.0,0.34485224
118,230,1.0,0.2362583
118,232,1.0,0.21312553
118,235,1.0,0.20850104
118,236,3.0,0.22949666
118,238,2.0,0.062383156
118,239,1.0,0.19940151
118,243,2.0,0.22480668
118,248,1.0,0.39001003
118,252,3.0,0.31398043
118,255,1.0,0.2339349
118,258,1.0,0.32738602
118,260,1.0,0.20977274
118,276,1.0,0.032671265
118,288,3.0,0.24753582
119,46,3.0,0.039897494
119,56,1.0,0.033606157
119,156,2.0,0.23513016
119,160,4.0,0.097258545
119,164,1.0,0.07711791
119,166,3.0,0.17913154
119,183,1.0,0.23039155
119,229,2.0,0.41606444
119,243,3.0,0.3730476
119,246,4.0,0.41073707
119,248,4.0,0.20884249
119,249,2.0,0.4182876
119,250,1.0,0.27925324
119,254,1.0,0.49744093
119,264,1.0,0.5878693
119,270,2.0,0.19299397
119,272,4.0,0.16233768
119,281,1.0,0.18383723
119,287,1.0,0.29059765
119,297,4.0,0.24854448
119,299,4.0,0.19156913
120,151,2.0,0.17272034
120,173,1.0,0.07480728
120,176,1.0,0.15776712
120,206,1.0,0.07709505
120,208,4.0,0.03391988
120,224,1.0,0.52221876
120,234,1.0,0.18112218
120,239,1.0,0.2627512
120,241,2.0,0.3250745
120,249,1.0,0.29876217
120,252,5.0,0.2744794
120,254,1.0,0.3727876
120,257,1.0,0.1189813
120,258,1.0,0.24486595
120,270,1.0,0.09891828
120,281,1.0,0.18463601
120,283,1.0,0.18788944
120,288,5.0,0.19241299
120,290,3.0,0.20300016
120,297,5.0,0.22292939
121,72,1.0,0.08000166
121,81,1.0,0.032518685
121,155,1.0,0.18366604
121,178,1.0,0.2562321
121,187,1.0,0.22123887
121,188,3.0,0.14485064
121,193,4.0,0.108813055
121,196,1.0,0.061941978
121,213,1.0,0.24123429
121,223,1.0,0.14169452
121,224,3.0,0.34523025
121,237,1.0,0.3219032
121,244,1.0,0.26031172
121,246,1.0,0.5275929
121,252,2.0,0.44223562
121,256,1.0,0.23670112
121,264,3.0,0.2847709
121,278,1.0,0.22271504
121,288,1.0,0.17095749
121,290,1.0,0.239727
122,95,1.0,0.03164671
122,161,4.0,0.20063233
122,164,4.0,0.12955211
122,177,5.0,0.108843245
122,190,4.0,0.054471105
122,191,3.0,0.1310202
122,196,1.0,0.07944034
122,203,4.0,0.1606609
122,215,1.0,0.15410335
122,223,3.0,0.14213
122,257,5.0,0.20257846
122,264,4.0,0.35824227
122,271,3.0,0.16562414
122,272,5.0,0.08326617
122,275,1.0,0.119630225
122,285,2.0,0.19613923
122,295,3.0,0.2053678
122,297,4.0,0.21599324
123,153,1.0,0.092620276
123,158,2.0,0.1930115
123,159,2.0,0.111302905
123,160,1.0,0.06310627
123,167,1.0,0.2997081
123,201,2.0,0.15482979
123,211,1.0,0.05895512
123,233,5.0,0.23768826
123,234,2.0,0.18125294
123,253,2.0,0.36553267
123,254,2.0,0.39801532
123,262,5.0,0.26921496
123,268,2.0,0.21087418
123,280,3.0,0.18523522
123,284,1.0,0.51820004
123,287,3.0,0.11348558
123,288,4.0,0.2741143
123,292,3.0,0.07427256
123,294,1.0,0.14442486
124,152,2.0,0.22814593
124,166,2.0,0.11796739
124,176,1.0,0.19660233
124,181,2.0,0.12428818
124,190,2.0,0.09428463
124,195,1.0,0.18605474
124,196,2.0,0.12727207
124,198,1.0,0.04152865
124,207,4.0,0.07634633
124,210,5.0,0.083843015
124,216,3.0,0.062008712
124,217,1.0,0.12864524
124,243,5.0,0.43521297
124,245,5.0,0.098463565
124,254,4.0,0.5893297
124,261,1.0,0.17859769
124,264,2.0,0.38655248
124,271,5.0,0.35649207
124,286,1.0,0.20431599
124,297,2.0,0.22808337
125,55,1.0,0.059733067
125,154,1.0,0.116573736
125,156,2.0,0.1412755
125,167,3.0,0.17874172
125,177,2.0,0.09033051
125,182,1.0,0.057652213
125,187,4.0,0.19786888
125,200,3.0,0.15997699
125,202,1.0,0.06819055
125,205,2.0,0.051570736
125,207,4.0,0.06632058
125,232,1.0,0.17746876
125,244,5.0,0.22455214
125,257,2.0,0.18848494
125,264,2.0,0.26733243
125,265,1.0,0.09275609
125,268,3.0,0.114197664
125,273,4.0,0.15000153
125,281,3.0,0.110453084
125,284,1.0,0.22663133
125,292,5.0,0.16362439
126,0,3.0,0.21892568
126,54,4.0,0.038780227
126,96,5.0,0.10887484
126,97,4.0,0.10714955
126,99,3.0,0.27375472
126,100,5.0,0.16752888
126,101,4.0,0.18148087
126,102,4.0,0.15897547
126,105,5.0,0.07698804
126,148,3.0,0.04950919
126,176,2.0,0.059555512
126,224,4.0,0.106067404
126,240,5.0,0.03693499
126,242,4.0,0.090474956
126,247,5.0,0.14459173
126,248,5.0,0.15241636
126,252,4.0,0.16481179
126,253,3.0,0.24094018
126,262,5.0,0.06001839
126,263,3.0,0.080012426
126,280,4.0,0.08134286
126,283,5.0,0.059247874
127,55,3.0,0.08633737
127,166,3.0,0.10613514
127,169,1.0,0.11312499
127,201,5.0,0.36884767
127,231,4.0,0.31029797
127,235,2.0,0.37267703
127,237,4.0,0.49397016
127,238,3.0,0.45646417
127,241,3.0,0.48444483
127,244,2.0,0.44037434
127,250,3.0,0.63944
127,253,4.0,0.48592687
127,260,2.0,0.35060483
127,264,4.0,0.32816306
127,278,3.0,0.31434432
127,281,2.0,0.2148875
127,283,3.0,0.09545946
127,284,2.0,0.65519035
127,290,2.0,0.35056657
127,294,2.0,0.3020635
128,12,2.0,0.08844652
128,24,4.0,0.0493579
128,49,3.0,0.24438551
128,51,4.0,0.060469836
128,74,4.0,0.2321742
128,77,2.0,0.33781224
128,78,3.0,0.3047639
128,86,1.0,0.36278787
128,87,5.0,0.29537708
128,99,2.0,0.72021997
128,129,2.0,0.34518924
128,139,1.0,0.40810636
128,144,4.0,0.3217422
128,149,1.0,0.15697964
128,210,3.0,0.03845347
129,7,2.0,0.15115707
129,25,2.0,0.22567727
129,27,1.0,0.40236783
129,49,3.0,0.29009762
129,56,2.0,0.056548007
129,59,2.0,0.14724593
129,71,4.0,0.26614022
129,74,3.0,0.33719084
129,89,1.0,0.1397311
129,96,3.0,0.6659646
129,97,4.0,0.7474617
129,100,2.0,0.70173347
129,102,3.0,0.6388467
129,125,3.0,0.27610537
129,132,2.0,0.106819816
129,143,1.0,0.18332596
129,144,1.0,0.4848246
130,0,4.0,0.8228186
130,27,1.0,0.52705836
130,71,4.0,0.34909466
130,80,4.0,0.4655676
130,86,2.0,0.64231735
130,96,4.0,0.82335055
130,97,2.0,0.7989977
130,99,3.0,0.81441736
130,100,4.0,0.67563313
130,101,3.0,0.69962776
130,120,4.0,0.22425413
130,133,5.0,0.1831365
130,144,3.0,0.5379782
130,205,4.0,0.019459132
131,6,3.0,0.070852324
131,7,1.0,0.07427634
131,8,3.0,0.15391378
131,14,1.0,0.05852976
131,31,1.0,0.06237131
131,59,1.0,0.10716425
131,62,5.0,0.105396904
131,76,2.0,0.052020032
131,83,2.0,0.18374987
131,89,1.0,0.15025789
131,96,2.0,0.5133788
131,97,1.0,0.50942916
131,99,3.0,0.44880077
131,102,1.0,0.5035665
131,107,3.0,0.22376047
131,109,2.0,0.17467566
131,110,1.0,0.20447744
131,113,1.0,0.13167053
131,114,4.0,0.19867411
131,116,1.0,0.12742059
131,123,1.0,0.14026691
131,144,2.0,0.335317
131,153,1.0,0.02535914
132,0,3.0,0.59430456
132,4,5.0,0.18604288
132,10,2.0,0.18723983
132,32,3.0,0.19343825
132,49,4.0,0.31052712
132,58,1.0,0.17610604
132,90,4.0,0.6358644
132,96,2.0,0.66309637
132,97,2.0,0.5504978
132,98,3.0,0.6880217
132,99,4.0,0.7813277
132,101,4.0,0.48941168
132,102,5.0,0.652205
132,103,4.0,0.25918883
132,117,2.0,0.16634674
132,118,4.0,0.253451
132,120,5.0,0.38714993
132,133,5.0,0.53997135
132,141,5.0,0.4909489
132,149,4.0,0.42772081
132,229,1.0,0.01144858
133,49,3.0,0.33153227
133,71,3.0,0.27268186
133,77,3.0,0.4078703
133,80,3.0,0.55569494
133,85,4.0,0.18124738
133,87,3.0,0.38749698
133,93,4.0,0.12864564
133,97,3.0,0.60432714
133,98,3.0,0.62666017
133,100,2.0,0.70919406
133,102,3.0,0.7513539
133,113,4.0,0.28315756
133,120,3.0,0.31537297
133,121,3.0,0.2748072
133,136,3.0,0.18646027
133,145,4.0,0.20168194
133,148,3.0,0.19000176
133,186,3.0,0.01022502
133,222,2.0,0.012164679
133,299,2.0,0.035354704
134,0,4.0,0.42178333
134,33,4.0,0.12809087
134,71,4.0,0.21291478
134,88,2.0,0.2659145
134,90,3.0,0.6302712
134,91,3.0,0.340795
134,97,2.0,0.5929842
134,98,3.0,0.54528433
134,100,2.0,0.5547034
134,102,2.0,0.3436868
134,112,5.0,0.13380238
134,121,4.0,0.18065967
134,136,4.0,0.11644701
134,141,4.0,0.505772
134,142,5.0,0.57777256
134,149,1.0,0.60741055
134,169,1.0,0.0028411245
134,219,3.0,0.047312453
134,226,2.0,0.0074908594
135,0,4.0,0.47709036
135,36,3.0,0.11116359
135,79,1.0,0.31102064
135,82,1.0,0.23173301
135,83,2.0,0.19718973
135,84,3.0,0.2745049
135,85,4.0,0.37592214
135,89,1.0,0.2596039
135,94,1.0,0.29281276
135,96,4.0,0.5868034
135,97,2.0,0.48561382
135,99,5.0,0.39130074
135,105,5.0,0.2970201
135,108,4.0,0.44472358
135,109,1.0,0.19150436
135,112,4.0,0.26569718
135,113,3.0,0.27778602
135,114,4.0,0.24989392
135,129,5.0,0.3611657
135,142,5.0,0.35001966
136,29,2.0,0.02936072
136,79,1.0,0.22878473
136,89,3.0,0.23194043
136,93,2.0,0.26159197
136,96,1.0,0.6291166
136,97,4.0,0.631679
136,100,3.0,0.6834871
136,101,2.0,0.70194507
136,102,3.0,0.5666941
136,112,3.0,0.24001026
136,114,4.0,0.25196007
136,129,4.0,0.39858043
136,143,3.0,0.14392546
136,144,2.0,0.5078957
136,145,4.0,0.23749977
136,146,3.0,0.28282994
136,148,3.0,0.27724636
136,159,4.0,0.034555096
136,206,4.0,0.10916751
137,0,3.0,0.41896427
137,32,1.0,0.17300896
137,33,2.0,0.1475026
137,66,1.0,0.12818226
137,68,5.0,0.17360696
137,71,2.0,0.22268774
137,78,3.0,0.14458904
137,80,3.0,0.3128629
137,91,1.0,0.23885171
137,93,1.0,0.13618985
137,100,2.0,0.47838837
137,111,1.0,0.114865914
137,112,1.0,0.17820863
137,121,3.0,0.2290749
137,122,3.0,0.17184123
137,123,1.0,0.19925085
137,131,1.0,0.21891333
137,141,5.0,0.3483802
137,143,1.0,0.30715802
138,32,1.0,0.4100691
138,39,1.0,0.11403049
138,48,1.0,0.17005971
138,61,1.0,0.08391949
138,75,1.0,0.40276977
138,79,4.0,0.4094922
138,82,1.0,0.21652809
138,83,1.0,0.16455491
138,84,1.0,0.34815702
138,85,1.0,0.37366673
138,87,4.0,0.2592057
138,90,1.0,0.17889583
138,91,1.0,0.22895612
138,94,1.0,0.346148
138,101,2.0,0.3189714
138,107,1.0,0.24994542
138,112,1.0,0.22015907
138,118,1.0,0.34670362
138,126,2.0,0.4738954
138,127,1.0,0.18129301
138,130,1.0,0.12262085
138,137,1.0,0.13569075
139,11,1.0,0.07998245
139,13,3.0,0.12979102
139,15,2.0,0.113313444
139,43,2.0,0.11425717
139,52,2.0,0.095090754
139,55,2.0,0.14309268
139,73,3.0,0.08253059
139,74,4.0,0.24988568
139,77,2.0,0.3295878
139,82,4.0,0.13586183
139,96,2.0,0.34032494
139,98,3.0,0.5522649
139,99,4.0,0.5228839
139,100,3.0,0.51701593
139,101,3.0,0.2975203
139,103,3.0,0.1860228
139,110,3.0,0.33718282
139,123,4.0,0.2969753
139,147,4.0,0.1747365
139,166,1.0,0.047097806
139,172,1.0,0.11753918
139,238,2.0,0.06759705
140,18,3.0,0.08704009
140,19,3.0,0.13456556
140,21,5.0,0.18733448
140,25,2.0,0.19461079
140,49,4.0,0.2884884
140,50,4.0,0.053822346
140,54,5.0,0.07334361
140,66,4.0,0.10183824
140,71,4.0,0.27122253
140,96,4.0,0.60058117
140,97,4.0,0.5666853
140,100,3.0,0.5607152
140,101,3.0,0.35468888
140,117,3.0,0.23756504
140,120,5.0,0.35108227
140,121,4.0,0.25561792
140,131,4.0,0.26729405
140,132,5.0,0.13096884
140,137,4.0,0.26735526
140,235,1.0,0.009902719
141,15,1.0,0.055362236
141,16,5.0,0.07328063
141,21,3.0,0.11593149
141,26,2.0,0.059854258
141,30,1.0,0.06956415
141,43,3.0,0.035735846
141,57,2.0,0.02467388
141,63,4.0,0.046276785
141,86,2.0,0.22167988
141,89,3.0,0.21887758
141,97,2.0,0.43928686
141,102,4.0,0.5032826
141,106,3.0,0.15694621
141,108,3.0,0.31504816
141,147,3.0,0.22863452
141,148,4.0,0.1331929
141,149,4.0,0.18820627
142,25,2.0,0.14108138
142,34,2.0,0.09315416
142,51,4.0,0.08989113
142,67,4.0,0.05154263
142,80,2.0,0.14729203
142,83,4.0,0.13060896
142,90,4.0,0.45942298
142,96,3.0,0.32526472
142,116,4.0,0.07795694
142,126,4.0,0.25843897
142,134,2.0,0.2995096
142,138,4.0,0.13615046
142,146,3.0,0.13180782
142,174,1.0,0.049084753
142,241,1.0,0.08483751
142,261,1.0,0.0979691
142,280,1.0,0.05112971
143,0,3.0,0.6477058
143,51,4.0,0.077710666
143,59,3.0,0.10230774
143,68,2.0,0.122758344
143,78,5.0,0.25330603
143,80,4.0,0.3168068
143,87,3.0,0.20762816
143,90,4.0,0.44916803
143,98,4.0,0.70455796
143,100,2.0,0.73229915
143,101,3.0,0.68422556
143,102,3.0,0.6376433
143,122,2.0,0.18218338
143,131,1.0,0.27728954
143,137,3.0,0.4232435
143,146,3.0,0.2588181
143,148,3.0,0.16615428
143,149,2.0,0.47158018
143,160,3.0,0.026673986
143,285,3.0,0.016011655
144,7,5.0,0.18691234
144,18,4.0,0.09352165
144,58,1.0,0.21968955
144,61,2.0,0.23061171
144,77,4.0,0.5277372
144,80,2.0,0.5633998
144,82,1.0,0.2303629
144,84,2.0,0.2916093
144,89,4.0,0.2687368
144,90,5.0,0.47030076
144,98,3.0,0.7280108
144,108,5.0,0.25659975
144,109,3.0,0.25896183
144,115,2.0,0.16626924
144,119,4.0,0.20489657
144,131,2.0,0.38227767
144,133,3.0,0.5050124
144,135,1.0,0.14694656
144,141,2.0,0.51405877
144,142,1.0,0.46308383
144,145,2.0,0.15952069
144,147,5.0,0.41002572
145,0,5.0,0.5309822
145,33,2.0,0.13507214
145,38,1.0,0.20911768
145,93,4.0,0.08896268
145,98,2.0,0.66996664
145,99,4.0,0.5212391
145,102,4.0,0.29711893
145,103,5.0,0.2290393
145,110,2.0,0.42695853
145,119,4.0,0.2757316
145,151,4.0,0.01834885
145,172,2.0,0.06789217
145,212,3.0,0.026409402
145,253,2.0,0.111805625
145,275,4.0,0.14864716
146,2,3.0,0.045965705
146,10,3.0,0.2046843
146,19,3.0,0.14965713
146,21,1.0,0.15188366
146,22,2.0,0.035848644
146,33,1.0,0.11466998
146,34,2.0,0.08985162
146,42,1.0,0.06190076
146,46,3.0,0.09854269
146,47,1.0,0.057414867
146,61,1.0,0.20779003
146,68,1.0,0.14534317
146,89,1.0,0.11010472
146,90,4.0,0.35251808
146,99,1.0,0.4790258
146,102,1.0,0.42635828
146,111,2.0,0.10754691
146,224,1.0,0.04389177
146,275,1.0,0.09069108
147,0,2.0,0.43483928
147,4,2.0,0.5963144
147,19,3.0,0.25657585
147,35,2.0,0.34487808
147,36,2.0,0.3386929
147,46,2.0,0.24565163
147,48,2.0,0.28318363
147,58,1.0,0.09947003
147,63,2.0,0.19202739
147,76,2.0,0.304838
147,91,1.0,0.26500654
147,99,2.0,0.59480107
147,118,4.0,0.41925067
147,120,3.0,0.49794108
147,126,2.0,0.6847881
147,134,1.0,0.652414
147,137,1.0,0.35001212
147,141,3.0,0.3480938
147,142,2.0,0.50123864
148,0,5.0,0.7095084
148,20,2.0,0.10599694
148,21,4.0,0.18996532
148,27,1.0,0.3893993
148,42,5.0,0.16440956
148,44,3.0,0.10779365
148,56,2.0,0.10681866
148,67,4.0,0.19869682
148,76,3.0,0.11278518
148,80,5.0,0.36249867
148,89,2.0,0.22072282
148,96,3.0,0.6722859
148,98,5.0,0.6205085
148,99,4.0,0.7894727
148,100,2.0,0.6638175
148,115,3.0,0.25797367
148,129,4.0,0.37490255
148,135,2.0,0.057079494
148,140,2.0,0.12683523
148,173,1.0,0.06364127
148,175,1.0,0.060560632
149,0,3.0,0.39028615
149,4,2.0,0.24069367
149,9,4.0,0.11028479
149,19,3.0,0.12374641
149,36,3.0,0.15982382
149,48,2.0,0.1549558
149,49,3.0,0.2296309
149,75,2.0,0.21398856
149,91,1.0,0.20437287
149,97,1.0,0.3002573
149,99,3.0,0.57910174
149,142,2.0,0.2939786
149,219,2.0,0.05555528
149,220,1.0,0.020994395
149,231,1.0,0.022831682
149,236,1.0,0.0707731
149,252,3.0,0.043846928
150,21,3.0,0.1639599
150,24,4.0,0.049640555
150,33,4.0,0.07183007
150,76,3.0,0.16936027
150,79,2.0,0.16445512
150,84,3.0,0.2738563
150,89,3.0,0.10976285
150,90,5.0,0.25649825
150,97,2.0,0.36132184
150,98,3.0,0.46182492
150,99,4.0,0.42646602
150,102,2.0,0.46425793
150,111,4.0,0.10373577
150,116,3.0,0.060287185
150,121,4.0,0.26700982
150,126,3.0,0.23176894
150,133,3.0,0.26637474
150,136,5.0,0.15819423
150,143,3.0,0.2214984
150,147,5.0,0.23581852
150,189,1.0,0.023077952
151,0,4.0,0.5795724
151,60,4.0,0.019359935
151,79,3.0,0.22686286
151,80,4.0,0.35157338
151,82,3.0,0.1359617
151,83,3.0,0.17165768
151,84,4.0,0.24420242
151,94,4.0,0.15127738
151,98,3.0,0.47139314
151,99,2.0,0.5708011
151,103,5.0,0.29527304
151,104,4.0,0.25351244
151,105,2.0,0.3342771
151,107,4.0,0.21275859
151,114,3.0,0.1736562
151,135,3.0,0.072852045
151,137,3.0,0.28749186
151,149,3.0,0.2660977
151,198,4.0,0.013049482
152,16,2.0,0.0692004
152,22,1.0,0.044963226
152,26,1.0,0.08289517
152,31,1.0,0.054882295
152,58,1.0,0.1945007
152,74,1.0,0.13132125
152,78,2.0,0.18036929
152,82,1.0,0.105103806
152,98,5.0,0.56777275
152,100,1.0,0.55010194
152,102,1.0,0.56411684
152,105,1.0,0.23332898
152,110,1.0,0.22752221
152,114,1.0,0.14159833
152,116,1.0,0.107738085
152,121,3.0,0.19332734
152,127,2.0,0.045261223
152,140,1.0,0.12165238
152,146,3.0,0.2593972
152,275,1.0,0.09283774
153,4,2.0,0.14600916
153,16,4.0,0.05667976
153,17,1.0,0.101737335
153,47,1.0,0.10336756
153,54,3.0,0.060324185
153,72,3.0,0.06240815
153,91,2.0,0.12172543
153,105,2.0,0.10183019
153,107,4.0,0.116684586
153,128,3.0,0.039358165
153,203,3.0,0.07392524
153,210,1.0,0.11641803
153,222,1.0,0.05536043
153,228,1.0,0.07965195
153,235,2.0,0.17156516
153,248,1.0,0.0785866
153,269,1.0,0.0859551
153,274,1.0,0.1079572
153,279,1.0,0.22199066
153,284,1.0,0.2878246
154,0,3.0,0.15594673
154,21,4.0,0.040934514
154,25,3.0,0.12646107
154,90,4.0,0.07840265
154,97,3.0,0.14542994
154,114,3.0,0.09247835
154,143,3.0,0.10139371
154,146,3.0,0.13460976
154,158,3.0,0.14191188
154,179,2.0,0.06806463
154,193,4.0,0.08527691
154,210,4.0,0.09950653
154,214,4.0,0.14385623
154,221,3.0,0.12607592
154,224,3.0,0.26694295
154,246,4.0,0.1597768
154,267,3.0,0.11014168
154,282,4.0,0.10736943
155,78,1.0,0.32325503
155,87,2.0,0.3838756
155,88,1.0,0.30448723
155,96,3.0,0.68943113
155,97,2.0,0.5657728
155,98,1.0,0.5394483
155,102,3.0,0.59928274
155,103,3.0,0.32782596
155,107,2.0,0.22245908
155,108,1.0,0.42347604
155,109,1.0,0.21519767
155,112,3.0,0.24868372
155,137,3.0,0.22916132
155,141,2.0,0.3137391
155,145,2.0,0.16818789
155,147,4.0,0.34779862
155,292,1.0,0.021900017
156,0,4.0,0.57974494
156,3,3.0,0.101243585
156,9,3.0,0.13583691
156,22,2.0,0.058524862
156,25,3.0,0.18106866
156,38,3.0,0.13565049
156,48,3.0,0.20611686
156,64,3.0,0.11932266
156,69,3.0,0.07057425
156,92,4.0,0.11621867
156,96,3.0,0.4525535
156,97,3.0,0.44434735
156,101,3.0,0.5348786
156,140,2.0,0.22220506
156,153,3.0,0.023668382
156,208,3.0,0.057440847
156,221,3.0,0.031692494
157,12,2.0,0.05221733
157,95,2.0,0.10141812
157,100,3.0,0.13890107
